type,category,function,code,translate_key,name,word,word_default,multiple_row_flg,admin_flg
2,0,0,1,ERROR_ILLEGAL_TRANSITION,ERROR_ILLEGAL_TRANSITION,不正な遷移です,不正な遷移です,0,0
2,0,0,2,ERROR_NOT_EMPTY,ERROR_NOT_EMPTY,入力してください,入力してください,0,0
2,0,0,3,ERROR_NOT_EMPTY_SELECT,ERROR_NOT_EMPTY_SELECT,選択してください,選択してください,0,0
2,0,0,4,ERROR_MIN_LENGTH,ERROR_MIN_LENGTH,{0}文字以上で入力してください,{0}文字以上で入力してください,0,0
2,0,0,5,ERROR_MAX_LENGTH,ERROR_MAX_LENGTH,{0}文字以下で入力してください,{0}文字以下で入力してください,0,0
2,0,0,6,ERROR_INVALID_VALUE,ERROR_INVALID_VALUE,エラーが発生しました。ご確認ください。,エラーが発生しました。ご確認ください。,0,0
2,0,0,7,ERROR_NOT_SAME,ERROR_NOT_SAME,値が一致しません。,値が一致しません。,0,0
2,0,0,8,ERROR_DUPLICATION,ERROR_DUPLICATION,値が重複しています。,値が重複しています。,0,0
2,0,0,9,ERROR_IN_LIST,ERROR_IN_LIST,不正な値が選択されました,不正な値が選択されました,0,0
2,0,0,10,ERROR_MAIL_ADDRESS,ERROR_MAIL_ADDRESS,メールアドレスの形式で入力してください,メールアドレスの形式で入力してください,0,0
2,0,0,11,ERROR_DATE,ERROR_DATE,日付の形式で入力してください,日付の形式で入力してください,0,0
2,0,0,12,ERROR_DATE_TIME,ERROR_DATE_TIME,日時の形式で入力してください,日時の形式で入力してください,0,0
2,0,0,13,ERROR_TIME,ERROR_TIME,時間の形式で入力してください,時間の形式で入力してください,0,0
2,0,0,14,ERROR_NUMBER,ERROR_NUMBER,0以上の半角数字で入力してください,0以上の半角数字で入力してください,0,0
2,0,0,15,ERROR_NATURAL_NUMBER,ERROR_NATURAL_NUMBER,1以上の半角数字で入力してください,1以上の半角数字で入力してください,0,0
2,0,0,16,ERROR_CHANGE_USAGE_TIME,ERROR_CHANGE_USAGE_TIME,存在する予約時間外になるため、受付時間の変更ができません。,存在する予約時間外になるため、受付時間の変更ができません。,0,0
2,0,0,17,ERROR_LESS_THAN_FROM,ERROR_LESS_THAN_FROM,最小値より値が小さいため、より大きい値を入力してください,最小値より値が小さいため、より大きい値を入力してください,0,0
2,0,0,18,ERROR_GRATER_THAN_TO,ERROR_GRATER_THAN_TO,最大値より値が大きいため、より小さい値を入力してください,最大値より値が大きいため、より小さい値を入力してください,0,0
2,0,0,19,ERROR_MINIMUM_UNIT,ERROR_MINIMUM_UNIT,最小単位は5分以上の値で入力してください。,最小単位は5分以上の値で入力してください。,0,0
2,0,0,20,ERROR_MULTIPLE_NUM,ERROR_MULTIPLE_NUM,{0}の倍数で入力してください。,{0}の倍数で入力してください。,0,0
2,0,0,21,ERROR_OVER_DIGIT,ERROR_OVER_DIGIT,{0}以下の値で入力してください。,{0}以下の値で入力してください。,0,0
2,0,0,22,ERROR_UNDER_DIGIT,ERROR_UNDER_DIGIT,{0}以上の値で入力してください。,{0}以上の値で入力してください。,0,0
2,0,0,23,ERROR_OVER_FROM_DATETIME,ERROR_OVER_FROM_DATETIME,FROM以降の日時を入力してください,FROM以降の日時を入力してください,0,0
2,0,0,24,ERROR_UNDER_TO_DATETIME,ERROR_UNDER_TO_DATETIME,TO以前の日時を入力してください,TO以前の日時を入力してください,0,0
2,0,0,25,ERROR_OVER_FROM_DATE,ERROR_OVER_FROM_DATE,FROM以降の日にちを入力してください,FROM以降の日にちを入力してください,0,0
2,0,0,26,ERROR_IS_RESERVE,ERROR_IS_RESERVE,過去含め予約が存在しているため変更はできません,過去含め予約が存在しているため変更はできません,0,0
2,0,0,27,ERROR_IS_RESERVE_FUTURE,ERROR_IS_RESERVE_FUTURE,未来に予約が存在するため変更はできません,未来に予約が存在するため変更はできません,0,0
2,0,0,28,ERROR_HALF_SIZE,ERROR_HALF_SIZE,半角文字で入力してください,半角文字で入力してください,0,0
2,0,0,29,ERROR_FULL_SIZE,ERROR_FULL_SIZE,全角文字で入力してください,全角文字で入力してください,0,0
2,0,0,30,ERROR_HALF_SIZE_NUMBER,ERROR_HALF_SIZE_NUMBER,半角数字で入力してください,半角数字で入力してください,0,0
2,0,0,31,ERROR_ALPHA_NUMERIC,ERROR_ALPHA_NUMERIC,半角英数字で入力してください,半角英数字で入力してください,0,0
2,0,0,32,ERROR_ALNUM_SYM,ERROR_ALNUM_SYM,半角英数記号で入力してください,半角英数記号で入力してください,0,0
2,0,0,33,ERROR_HALF_SIZE_KATAKANA,ERROR_HALF_SIZE_KATAKANA,半角カタカナで入力してください,半角カタカナで入力してください,0,0
2,0,0,34,ERROR_FULL_SIZE_KATAKANA,ERROR_FULL_SIZE_KATAKANA,全角カタカナで入力してください,全角カタカナで入力してください,0,0
2,0,0,35,ERROR_FULL_SIZE_HIRAGANA,ERROR_FULL_SIZE_HIRAGANA,全角ひらがなで入力してください,全角ひらがなで入力してください,0,0
2,0,0,36,ERROR_PHONE_NUMBER,ERROR_PHONE_NUMBER,電話番号をハイフンなしで入力してください,電話番号をハイフンなしで入力してください,0,0
2,0,0,37,ERROR_PHONE_NUMBER_HYPHEN,ERROR_PHONE_NUMBER_HYPHEN,電話番号をハイフンありで入力してください,電話番号をハイフンありで入力してください,0,0
2,0,0,38,ERROR_ZIP_CODE,ERROR_ZIP_CODE,郵便番号をハイフンなしで入力してください,郵便番号をハイフンなしで入力してください,0,0
2,0,0,39,ERROR_UNDER_DATE,ERROR_UNDER_DATE,{0}より後の日付を入力してください,{0}より後の日付を入力してください,0,0
2,0,0,40,ERROR_OVER_DATE,ERROR_OVER_DATE,{0}より前の日付を入力してください,{0}より前の日付を入力してください,0,0
2,0,0,41,ERROR_IS_DIRECTORY,ERROR_IS_DIRECTORY,半角英数記号（ハイフン、アンダーバー）で入力してください,半角英数記号（ハイフン、アンダーバー）で入力してください,0,0
2,0,0,42,ERROR_IS_FILE,ERROR_IS_FILE,半角英数記号（ハイフン、アンダーバー）で入力してください,半角英数記号（ハイフン、アンダーバー）で入力してください,0,0
2,0,0,43,ERROR_COLOR_CODE,ERROR_COLOR_CODE,#を含む6桁のカラーコードで入力してください,#を含む6桁のカラーコードで入力してください,0,0
2,0,0,44,ERROR_PLAN_AUTHORITY,ERROR_PLAN_AUTHORITY,ご利用のプランではこちらの利用はできません,ご利用のプランではこちらの利用はできません,0,1
2,0,0,45,ERROR_ALREADY_SAVE,ERROR_ALREADY_SAVE,既に登録されている値です。別の値を入力してください,既に登録されている値です。別の値を入力してください,0,0
2,0,0,46,ERROR_CHANGE_EVENT_STOCK,ERROR_CHANGE_EVENT_STOCK,変更した在庫が現在予約されている予約数未満となるため変更できません。,変更した在庫が現在予約されている予約数未満となるため変更できません。,0,0
2,0,0,47,ERROR_CHANGE_OPTION_STOCK,ERROR_CHANGE_OPTION_STOCK,変更した在庫が現在予約されている予約数未満となるため変更できません。,変更した在庫が現在予約されている予約数未満となるため変更できません。,0,0
2,0,0,48,ERROR_OUT_OF_STOCK,ERROR_OUT_OF_STOCK,在庫がありません。,在庫がありません。,0,0
2,0,0,49,ERROR_DUPLICATE_DATE,ERROR_DUPLICATE_DATE,日付が重複しています。別の日付を入力してください,日付が重複しています。別の日付を入力してください,0,0
2,0,0,50,ERROR_NOT_DELETE,ERROR_NOT_DELETE,このデータは削除できません,このデータは削除できません,0,0
2,0,0,51,ERROR_OPTION_INCLUDE_DATE,ERROR_OPTION_INCLUDE_DATE,個別設定が予約可能期間外になっているか重複しています,個別設定が予約可能期間外になっているか重複しています,0,1
2,0,0,52,ERROR_FORM_PATTERN_OPTION_REQUIRE,ERROR_FORM_PATTERN_OPTION_REQUIRE,オプションの選択は必須です,オプションの選択は必須です,0,0
2,0,0,53,ERROR_FORM_PATTERN_OPTION_DUPLICATE,ERROR_FORM_PATTERN_OPTION_DUPLICATE,オプションの選択が重複しています,オプションの選択が重複しています,0,1
2,0,0,54,ERROR_DELETE_FORM_GROUP,ERROR_DELETE_FORM_GROUP,このフォームグループは削除できません,このフォームグループは削除できません,0,1
2,0,0,55,ERROR_LABEL_LEVEL,ERROR_LABEL_LEVEL,これ以上の階層は設定できません,これ以上の階層は設定できません,0,0
2,0,0,56,ERROR_EXISTS,ERROR_EXISTS,既にデータが存在しています,既にデータが存在しています,0,0
2,0,0,57,ERROR_NOT_EXISTS,ERROR_NOT_EXISTS,このデータは存在しません。ご確認ください,このデータは存在しません。ご確認ください,0,0
2,0,0,58,ERROR_UPLOAD,ERROR_UPLOAD,アップロードに失敗しました,アップロードに失敗しました,0,0
2,0,0,59,ERROR_FILE_TYPE,ERROR_FILE_TYPE,ファイルの拡張子が正しくありません,ファイルの拡張子が正しくありません,0,0
2,0,0,60,ERROR_FILE_SIZE,ERROR_FILE_SIZE,{0}MB以下のファイルをアップロードしてください,{0}MB以下のファイルをアップロードしてください,0,0
2,0,0,61,ERROR_ALL_FILE_SIZE,ERROR_ALL_FILE_SIZE,ご利用の環境では{0}GBまでのファイルが利用できます。,ご利用の環境では{0}GBまでのファイルが利用できます。,0,0
2,0,0,62,ERROR_ONE_OR_MORE,ERROR_ONE_OR_MORE,1つ以上選択してください。,1つ以上選択してください。,0,0
2,0,0,63,ERROR_ONE_OR_MORE_SELECT,ERROR_ONE_OR_MORE_SELECT,1つ以上選択してください。,1つ以上選択してください。,0,0
2,0,0,64,ERROR_PAST,ERROR_PAST,現在日時より未来の日時を入力してください,現在日時より未来の日時を入力してください,0,0
2,0,0,65,ERROR_LOGIN_ID_CHARACTER,ERROR_LOGIN_ID_CHARACTER,半角英数字またはハイフン、ピリオド、アンダースコアで入力してください,半角英数字またはハイフン、ピリオド、アンダースコアで入力してください,0,0
2,0,0,66,ERROR_PASSWORD_CHARACTER,ERROR_PASSWORD_CHARACTER,半角英数字記号で入力してください,半角英数字記号で入力してください,0,0
2,0,0,67,ERROR_PASSWORD_ALPHANUMERIC,ERROR_PASSWORD_ALPHANUMERIC,半角英数字混在で入力してください,半角英数字混在で入力してください,0,0
2,0,0,68,ERROR_CANNOT_EDIT_DEFAULT_ITEM,ERROR_CANNOT_EDIT_DEFAULT_ITEM,デフォルト項目のため編集できません,デフォルト項目のため編集できません,0,1
2,0,0,69,ERROR_DELETE_USER,ERROR_DELETE_USER,未来に予約があるため、削除できません。未来の予約はキャンセルをお願いします,未来に予約があるため、削除できません。未来の予約はキャンセルをお願いします,0,1
2,0,0,70,ERROR_LIST_CHECK_LIMIT,ERROR_LIST_CHECK_LIMIT,チェックの数が多すぎます。チェックの数を減らしてください,チェックの数が多すぎます。チェックの数を減らしてください,0,0
2,0,0,71,ERROR_NOT_EXISTS_PERIOD,ERROR_NOT_EXISTS_PERIOD,利用期間外のため予約できません,利用期間外のため予約できません,0,0
2,0,0,72,ERROR_RESERVATION_TIME,ERROR_RESERVATION_TIME,この時間は予約できません,この時間は予約できません,0,0
2,0,0,73,ERROR_RESERVE_HOLIDAY,ERROR_RESERVE_HOLIDAY,この日時は予約できません,この日時は予約できません,0,0
2,0,0,74,ERROR_RECEPTION_PERIOD,ERROR_RECEPTION_PERIOD,受付期間外のため予約できません,受付期間外のため予約できません,0,0
2,0,0,75,ERROR_REGISTRATION_DEADLINE,ERROR_REGISTRATION_DEADLINE,登録締切日が過ぎているため予約できません,登録締切日が過ぎているため予約できません,0,0
2,0,0,76,ERROR_EDITING_DEADLINE,ERROR_EDITING_DEADLINE,編集締切日が過ぎているため予約できません,編集締切日が過ぎているため予約できません,0,0
2,0,0,77,ERROR_CANCELLATION_DEADLINE,ERROR_CANCELLATION_DEADLINE,キャンセル締切日が過ぎているため予約できません,キャンセル締切日が過ぎているため予約できません,0,0
2,0,0,78,ERROR_DUPLICATE_RESERVATION,ERROR_DUPLICATE_RESERVATION,他の予約と重複しているため予約できません,他の予約と重複しているため予約できません,0,0
2,0,0,79,ERROR_RESERVATION_LIMIT_AUTHORITY_ALL,ERROR_RESERVATION_LIMIT_AUTHORITY_ALL,予約回数の上限となっているため予約できません,予約回数の上限となっているため予約できません,0,0
2,0,0,80,ERROR_RESERVATION_LIMIT_AUTHORITY_FUTURE,ERROR_RESERVATION_LIMIT_AUTHORITY_FUTURE,予約回数の上限となっているため予約できません,予約回数の上限となっているため予約できません,0,0
2,0,0,81,ERROR_RESERVATION_LIMIT_AUTHORITY_MONTH,ERROR_RESERVATION_LIMIT_AUTHORITY_MONTH,予約回数の上限となっているため予約できません,予約回数の上限となっているため予約できません,0,0
2,0,0,82,ERROR_RESERVATION_LIMIT_AUTHORITY_DAY,ERROR_RESERVATION_LIMIT_AUTHORITY_DAY,予約回数の上限となっているため予約できません,予約回数の上限となっているため予約できません,0,0
2,0,0,83,ERROR_RESERVATION_LIMIT_EVENT_ALL,ERROR_RESERVATION_LIMIT_EVENT_ALL,予約回数の上限となっているため予約できません,予約回数の上限となっているため予約できません,0,0
2,0,0,84,ERROR_RESERVATION_LIMIT_EVENT_FUTURE,ERROR_RESERVATION_LIMIT_EVENT_FUTURE,予約回数の上限となっているため予約できません,予約回数の上限となっているため予約できません,0,0
2,0,0,85,ERROR_RESERVATION_LIMIT_EVENT_MONTH,ERROR_RESERVATION_LIMIT_EVENT_MONTH,予約回数の上限となっているため予約できません,予約回数の上限となっているため予約できません,0,0
2,0,0,86,ERROR_RESERVATION_LIMIT_EVENT_DAY,ERROR_RESERVATION_LIMIT_EVENT_DAY,予約回数の上限となっているため予約できません,予約回数の上限となっているため予約できません,0,0
2,0,0,87,ERROR_USER_TERMS,ERROR_USER_TERMS,個人情報取扱に同意してください,個人情報取扱に同意してください,0,0
2,0,0,88,ERROR_RESERVATION_TERMS,ERROR_RESERVATION_TERMS,利用規約に同意してください,利用規約に同意してください,0,0
2,0,0,89,ERROR_TOKEN_PAYMENT_CARD_NO,ERROR_TOKEN_PAYMENT_CARD_NO,カード番号を正しく入力してください,カード番号を正しく入力してください,0,0
2,0,0,90,ERROR_TOKEN_PAYMENT_EXPIRE,ERROR_TOKEN_PAYMENT_EXPIRE,有効期限を正しく入力してください,有効期限を正しく入力してください,0,0
2,0,0,91,ERROR_TOKEN_PAYMENT_SECURITY_CODE,ERROR_TOKEN_PAYMENT_SECURITY_CODE,セキュリティコードを正しく入力してください,セキュリティコードを正しく入力してください,0,0
2,0,0,92,ERROR_TOKEN_PAYMENT_OTHER,ERROR_TOKEN_PAYMENT_OTHER,クレジット決済でエラーが発生しました。カード情報をお確かめください,クレジット決済でエラーが発生しました。カード情報をお確かめください,0,0
2,0,0,93,ERROR_PAYMENT,ERROR_PAYMENT,クレジット決済でエラーが発生しました。カード情報をお確かめください,クレジット決済でエラーが発生しました。カード情報をお確かめください,0,0
2,0,0,94,ERROR_PAYMENT_ROLLBACK,ERROR_PAYMENT_ROLLBACK,エラーが発生しました。決済が実施されてますが、予約がお取りできませんでした。管理者にお問い合わせください,エラーが発生しました。決済が実施されてますが、予約がお取りできませんでした。管理者にお問い合わせください,0,0
2,0,0,95,ERROR_RESERVATION_CONTINUOUS_PARTIAL,ERROR_RESERVATION_CONTINUOUS_PARTIAL,続けて予約のデータが一部登録できませんでした。再度お試しください,続けて予約のデータが一部登録できませんでした。再度お試しください,0,0
2,0,0,96,ERROR_WAITING_CANCELLATION_IN_STOCK,ERROR_WAITING_CANCELLATION_IN_STOCK,在庫が存在するためキャンセル待ち通知を登録できません。画面を更新してご確認ください,在庫が存在するためキャンセル待ち通知を登録できません。画面を更新してご確認ください,0,0
2,0,0,97,ERROR_CALCULATE_CHARGE,ERROR_CALCULATE_CHARGE,料金計算でエラーが発生しました,料金計算でエラーが発生しました,0,0
2,0,0,98,CREATE_SUCCESS,CREATE_SUCCESS,データの登録が完了しました,データの登録が完了しました,0,1
2,0,0,99,INVALID_INPUT,INVALID_INPUT,入力されたデータにエラーがありました。ご確認ください,入力されたデータにエラーがありました。ご確認ください,0,0
2,0,0,100,UPDATE_SUCCESS,UPDATE_SUCCESS,データの更新が完了しました,データの更新が完了しました,0,1
2,0,0,101,DELETE_SUCCESS,DELETE_SUCCESS,データの削除が完了しました,データの削除が完了しました,0,1
2,0,0,102,CANCEL_SUCCESS,CANCEL_SUCCESS,予約データをキャンセルしました,予約データをキャンセルしました,0,1
2,0,0,103,WITHDRAW_SUCCESS,WITHDRAW_SUCCESS,会員データの退会が完了しました。,会員データの退会が完了しました。,0,1
2,0,0,104,NEWS_SETTING_UPDATE_SUCCESS,NEWS_SETTING_UPDATE_SUCCESS,お知らせ設定の更新が完了しました,お知らせ設定の更新が完了しました,0,1
2,0,0,105,FAILED_TEST_MAIL,FAILED_TEST_MAIL,テストメール送信に失敗しました,テストメール送信に失敗しました,0,1
2,0,0,106,TOGETHER_OPERATION_MAX,TOGETHER_OPERATION_MAX,まとめて編集機能の選択データが多すぎます。編集する予約枠を減らしてください,まとめて編集機能の選択データが多すぎます。編集する予約枠を減らしてください,0,1
2,0,0,107,TOGETHER_OPERATION_ONE_OR_MORE,TOGETHER_OPERATION_ONE_OR_MORE,1つ以上の予約枠を選択してください,1つ以上の予約枠を選択してください,0,0
2,0,0,108,PLAN_RESTRICTION_OVER,PLAN_RESTRICTION_OVER,ご利用のプランで利用できる制限数を超えていますので利用できません,ご利用のプランで利用できる制限数を超えていますので利用できません,0,1
2,0,0,109,LOGIN_FAILED,LOGIN_FAILED,ログインIDかパスワードの入力に誤りがあるか、該当IDがロックされています,ログインIDかパスワードの入力に誤りがあるか、該当IDがロックされています,0,0
2,0,0,110,ERROR_NOW_PASSWORD_NOT_SAME,ERROR_NOW_PASSWORD_NOT_SAME,現在のパスワードと一致しません,現在のパスワードと一致しません,0,0
2,0,0,111,ERROR_PASSWORD_SAME,ERROR_PASSWORD_SAME,変更前のパスワードと同じです。別の値を入力してください,変更前のパスワードと同じです。別の値を入力してください,0,0
2,0,0,112,ERROR_INVALID_URL,ERROR_INVALID_URL,不正なURLです,不正なURLです,0,0
2,0,0,114,ERROR_NOT_MATCH_DATA,ERROR_NOT_MATCH_DATA,データが一致しません,データが一致しません,0,0
2,0,0,115,ERROR_CANNOT_WITHDRAW,ERROR_CANNOT_WITHDRAW,未来に予約があるため、退会できません。未来の予約はキャンセルをお願いします,未来に予約があるため、退会できません。未来の予約はキャンセルをお願いします,0,0
2,0,0,116,ERROR_NOT_UPDATE_HOLIDAYS,ERROR_NOT_UPDATE_HOLIDAYS,予約ID：{0}　予約が存在するため祝日設定が更新できません,予約ID：{0}　予約が存在するため祝日設定が更新できません,0,1
2,0,0,117,ERROR_PAGE_NOT_FOUND,ERROR_PAGE_NOT_FOUND,該当のページは存在しません,該当のページは存在しません,0,0
2,0,0,118,ERROR_NOT_FOUND,ERROR_NOT_FOUND,ページがありません,ページがありません,0,0
2,0,0,119,ERROR_USER_ERROR,ERROR_USER_ERROR,エラーが発生しました。再度お試しください,エラーが発生しました。再度お試しください,0,0
2,0,0,120,ERROR_SYSTEM_ERROR,ERROR_SYSTEM_ERROR,エラーが発生しました。管理者にお問い合わせください,エラーが発生しました。管理者にお問い合わせください,0,0
2,0,0,121,ERROR_NOT_PUBLIC,ERROR_NOT_PUBLIC,ページがありません,ページがありません,0,0
2,0,0,122,ERROR_OVER_FROM_TIME,ERROR_OVER_FROM_TIME,FROM以降の時間を入力してください,FROM以降の時間を入力してください,0,0
2,0,0,123,DELETE_MANY_ERROR,DELETE_MANY_ERROR,削除対象情報が更新されている可能性があります。再度一覧画面からチェック情報を確認して操作をお願いします。,削除対象情報が更新されている可能性があります。再度一覧画面からチェック情報を確認して操作をお願いします。,0,1
2,0,0,124,ERROR_CHARGE_LIMIT,ERROR_CHARGE_LIMIT,合計料金が上限を超えています,合計料金が上限を超えています,0,0
2,0,0,125,PLAN_USER_RESTRICTION_OVER,PLAN_USER_RESTRICTION_OVER,ユーザー登録数が上限に達したため、現在会員登録機能がご利用できません。,ユーザー登録数が上限に達したため、現在会員登録機能がご利用できません。,0,0
2,0,0,126,ERROR_RUNNING_IMPORT,ERROR_RUNNING_IMPORT,別のアップロード処理中です,別のアップロード処理中です,0,1
2,0,0,127,ERROR_CANNOT_RESERVE_TIME,ERROR_CANNOT_RESERVE_TIME,この時間からの開始は受け付けておりません,この時間からの開始は受け付けておりません,0,0
2,0,0,128,ERROR_EVENT_TIME_MULTIPLE,ERROR_EVENT_TIME_MULTIPLE,実施時間の開始～終了の時間幅は、予約時間設定の1コマの設定時間で割り切れるように設定してください,実施時間の開始～終了の時間幅は、予約時間設定の1コマの設定時間で割り切れるように設定してください,0,1
2,0,0,129,ERROR_NG_WORD,ERROR_NG_WORD,使用できない文字が含まれています,使用できない文字が含まれています,0,1
2,0,0,130,ERROR_INVALID_PHONE_NUMBER,ERROR_INVALID_PHONE_NUMBER,正しい電話番号を入力してください,正しい電話番号を入力してください,0,0
2,0,0,131,ERROR_CREATE_VIDEO_MEETING,ERROR_CREATE_VIDEO_MEETING,ビデオ会議の作成に失敗しました。少し時間を空けて、再度お試しください。,ビデオ会議の作成に失敗しました。少し時間を空けて、再度お試しください。,0,0
2,0,0,132,ERROR_UPDATE_VIDEO_MEETING,ERROR_UPDATE_VIDEO_MEETING,ビデオ会議の更新に失敗しました。少し時間を空けて、再度お試しください。,ビデオ会議の更新に失敗しました。少し時間を空けて、再度お試しください。,0,0
2,0,0,133,ERROR_DELETE_VIDEO_MEETING,ERROR_DELETE_VIDEO_MEETING,ビデオ会議の削除に失敗しました。少し時間を空けて、再度お試しください。,ビデオ会議の削除に失敗しました。少し時間を空けて、再度お試しください。,0,0
2,0,0,134,ERROR_DELETE_CHANGE_SERVICE_ACCOUNT,ERROR_DELETE_CHANGE_SERVICE_ACCOUNT,サービスアカウント設定が変更されているため、ビデオ会議の削除が行われませんでした。,サービスアカウント設定が変更されているため、ビデオ会議の削除が行われませんでした。,0,0
2,0,0,135,ERROR_DELETE_CHANGE_ZOOM,ERROR_DELETE_CHANGE_ZOOM,ZoomAPI設定が変更されているため、ビデオ会議の削除が行われませんでした。,ZoomAPI設定が変更されているため、ビデオ会議の削除が行われませんでした。,0,0
2,0,0,136,INFO_UPDATE_CHANGE_SERVICE_ACCOUNT,INFO_UPDATE_CHANGE_SERVICE_ACCOUNT,サービスアカウント設定が変更されているため、ビデオ会議を再度作成しました。,サービスアカウント設定が変更されているため、ビデオ会議を再度作成しました。,0,0
2,0,0,137,INFO_UPDATE_CHANGE_ZOOM,INFO_UPDATE_CHANGE_ZOOM,ZoomAPI設定が変更されているため、ビデオ会議を再度作成しました。,ZoomAPI設定が変更されているため、ビデオ会議を再度作成しました。,0,0
2,0,0,138,INFO_CREATE_INVALID_ZOOM,INFO_CREATE_INVALID_ZOOM,ZoomAPI設定が不正なため、ビデオ会議の作成が行われませんでした。,ZoomAPI設定が不正なため、ビデオ会議の作成が行われませんでした。,0,0
2,0,0,139,INFO_CREATE_INVALID_SERVICE_ACCOUNT,INFO_CREATE_INVALID_SERVICE_ACCOUNT,サービスアカウント設定が不正なため、ビデオ会議の作成が行われませんでした。,サービスアカウント設定が不正なため、ビデオ会議の作成が行われませんでした。,0,0
2,0,0,140,ERROR_INVALID_JSON,ERROR_INVALID_JSON,JSON形式で入力してください,JSON形式で入力してください,0,0
2,0,0,141,INFO_VIDEO_MEETING_FAILED_PUBLIC,INFO_VIDEO_MEETING_FAILED_PUBLIC,ビデオ会議室の連携に失敗しました。管理者にお問い合わせください。,ビデオ会議室の連携に失敗しました。管理者にお問い合わせください。,0,0
2,0,0,142,ERROR_VIDEO_MEETING_LIMIT,ERROR_VIDEO_MEETING_LIMIT,ビデオ会議連携可能な件数を超えているため、ビデオ会議の作成が行われませんでした。,ビデオ会議連携可能な件数を超えているため、ビデオ会議の作成が行われませんでした。,0,0
2,0,0,143,ERROR_VIDEO_METTING_DELETE_MANY,ERROR_VIDEO_METTING_DELETE_MANY,ビデオ会議連携可能な件数を超えているため、削除できません。,ビデオ会議連携可能な件数を超えているため、削除できません。,0,1
2,0,0,144,ERROR_VIDEO_MEETING_ROLLBACK,ERROR_VIDEO_MEETING_ROLLBACK,ビデオ会議の更新に失敗しました。管理者にお問い合わせください。,ビデオ会議の更新に失敗しました。管理者にお問い合わせください。,0,0
2,0,0,145,RECEPTION_STATUS_UPDATE_SUCCESS,RECEPTION_STATUS_UPDATE_SUCCESS,受け付けました。,受け付けました。,0,1
2,0,0,146,RECEPTION_STATUS_UPDATE_ADMISSION,RECEPTION_STATUS_UPDATE_ADMISSION,入場を受け付けました。,入場を受け付けました。,0,1
2,0,0,147,RECEPTION_STATUS_UPDATE_EXIT,RECEPTION_STATUS_UPDATE_EXIT,退場を受け付けました。,退場を受け付けました。,0,1
2,0,0,148,RECEPTION_STATUS_ALREADY_ADMISSION,RECEPTION_STATUS_ALREADY_ADMISSION,入場受け付け済みです。,入場受け付け済みです。,0,1
2,0,0,149,RECEPTION_STATUS_ALREADY_EXIT,RECEPTION_STATUS_ALREADY_EXIT,退場受け付け済みです。,退場受け付け済みです。,0,1
2,0,0,150,RECEPTION_STATUS_ERROR_ABSENCE,RECEPTION_STATUS_ERROR_ABSENCE,欠席で登録されています。,欠席で登録されています。,0,1
2,0,0,151,RECEPTION_STATUS_ERROR_NOT_RESERVED_DATE,RECEPTION_STATUS_ERROR_NOT_RESERVED_DATE,入場を受け付けていません。,入場を受け付けていません。,0,1
2,0,0,152,ERROR_USER_EXPIRATION_RESERVE,ERROR_USER_EXPIRATION_RESERVE,有効期間外のため予約できません,有効期間外のため予約できません,0,0
2,0,0,154,ERROR_REGISTRATION_SMART_LOCK,ERROR_REGISTRATION_SMART_LOCK,登録できませんでした。管理者にお問い合わせください。,登録できませんでした。管理者にお問い合わせください。,0,0
2,0,0,155,ERROR_TIME_USED,ERROR_TIME_USED,既に利用済みのため変更できません。,既に利用済みのため変更できません。,0,0
2,0,0,156,ERROR_NOT_FOUND_AKERUN_USER,ERROR_NOT_FOUND_AKERUN_USER,存在しないAkerunユーザーIDです。,存在しないAkerunユーザーIDです。,0,0
